customer_id,registration_date,region,acquisition_channel,preferred_device,preferred_category,segment,base_purchase_prob,age_band
C01658,2021-11-03,London,Direct,Desktop,Home & Garden,New,0.38,55+
C01659,2022-08-13,North East,Organic Search,Mobile,Home & Garden,Lost,0.05,35-44
C01660,2021-05-28,South East,Email,Mobile,Beauty,At Risk,0.28,18-24
C01661,2023-09-15,North East,Organic Search,Desktop,Electronics,Loyal,0.55,25-34
C01662,2021-01-22,Scotland,Organic Search,Desktop,Electronics,New,0.38,25-34
C01663,2021-07-26,North East,Organic Search,Tablet,Clothing,Loyal,0.55,35-44
C01664,2024-02-08,North East,Paid Search,Mobile,Clothing,New,0.38,25-34
C01665,2024-02-10,North West,Email,Mobile,Electronics,Hibernating,0.12,35-44
C01666,2024-08-14,Midlands,Referral,Desktop,Clothing,Hibernating,0.12,45-54
C01667,2023-08-27,Midlands,Paid Search,Mobile,Clothing,New,0.38,35-44
C01668,2021-03-27,North East,Social Media,Mobile,Clothing,New,0.38,35-44
C01669,2023-09-15,Scotland,Paid Search,Mobile,Books,Loyal,0.55,25-34
C01670,2024-07-08,North East,Direct,Desktop,Beauty,Hibernating,0.12,25-34
C01671,2022-02-16,London,Social Media,Desktop,Clothing,At Risk,0.28,45-54
C01672,2023-07-12,London,Paid Search,Tablet,Electronics,Champions,0.72,25-34
C01673,2024-11-02,Scotland,Paid Search,Mobile,Beauty,New,0.38,55+
C01674,2023-03-08,North West,Organic Search,Desktop,Sports,New,0.38,35-44
C01675,2021-11-03,Yorkshire,Direct,Mobile,Clothing,Hibernating,0.12,25-34
C01676,2021-05-13,North West,Email,Mobile,Electronics,Hibernating,0.12,55+
C01677,2023-09-14,Scotland,Email,Desktop,Sports,At Risk,0.28,55+
C01678,2023-04-19,Midlands,Paid Search,Desktop,Electronics,Lost,0.05,18-24
C01679,2022-06-04,Midlands,Paid Search,Desktop,Sports,At Risk,0.28,35-44
C01680,2021-02-08,London,Email,Mobile,Clothing,Loyal,0.55,25-34
C01681,2022-01-10,South East,Social Media,Mobile,Clothing,Champions,0.72,35-44
C01682,2024-01-25,Scotland,Organic Search,Tablet,Electronics,Champions,0.72,25-34
C01683,2023-05-04,Scotland,Paid Search,Mobile,Sports,Loyal,0.55,25-34
C01684,2024-03-06,South West,Organic Search,Mobile,Clothing,Loyal,0.55,35-44
C01685,2024-06-20,London,Referral,Mobile,Beauty,Champions,0.72,18-24
C01686,2022-06-04,Yorkshire,Referral,Tablet,Beauty,Hibernating,0.12,35-44
C01687,2023-08-17,Wales,Email,Mobile,Clothing,At Risk,0.28,18-24
C01688,2021-08-21,Midlands,Organic Search,Desktop,Clothing,New,0.38,45-54
C01689,2023-06-16,Scotland,Social Media,Mobile,Home & Garden,Loyal,0.55,25-34
C01690,2021-01-18,North West,Paid Search,Mobile,Electronics,Lost,0.05,45-54
C01691,2021-07-31,London,Paid Search,Desktop,Home & Garden,Hibernating,0.12,45-54
C01692,2022-03-02,South East,Email,Desktop,Clothing,Champions,0.72,18-24
C01693,2023-07-16,North West,Organic Search,Mobile,Clothing,Lost,0.05,25-34
C01694,2022-01-22,North East,Paid Search,Tablet,Electronics,Loyal,0.55,55+
C01695,2022-07-16,London,Paid Search,Mobile,Clothing,Hibernating,0.12,25-34
C01696,2024-08-01,Scotland,Paid Search,Mobile,Electronics,New,0.38,18-24
C01697,2021-02-27,Yorkshire,Organic Search,Desktop,Toys,Loyal,0.55,25-34
C01698,2023-07-04,South East,Referral,Mobile,Home & Garden,Hibernating,0.12,18-24
C01699,2022-02-14,North West,Email,Mobile,Electronics,New,0.38,55+
C01700,2022-12-11,Scotland,Email,Mobile,Sports,Champions,0.72,45-54
C01701,2021-01-10,North West,Organic Search,Mobile,Electronics,Loyal,0.55,25-34
C01702,2021-09-20,Midlands,Organic Search,Mobile,Beauty,Hibernating,0.12,25-34
C01703,2021-11-04,London,Email,Desktop,Beauty,New,0.38,25-34
C01704,2024-08-13,Yorkshire,Social Media,Mobile,Electronics,Lost,0.05,55+
C01705,2024-11-28,London,Organic Search,Mobile,Books,Lost,0.05,35-44
C01706,2023-05-06,Scotland,Paid Search,Mobile,Sports,New,0.38,25-34
C01707,2021-02-01,Yorkshire,Paid Search,Desktop,Electronics,Loyal,0.55,25-34
C01708,2023-01-08,London,Email,Mobile,Electronics,Hibernating,0.12,25-34
C01709,2021-04-05,London,Email,Mobile,Sports,Champions,0.72,18-24
C01710,2023-08-21,Scotland,Email,Mobile,Electronics,Loyal,0.55,55+
C01711,2021-06-05,Scotland,Email,Mobile,Home & Garden,At Risk,0.28,35-44
C01712,2024-10-06,South West,Organic Search,Mobile,Books,Lost,0.05,45-54
C01713,2024-03-26,North West,Social Media,Mobile,Home & Garden,Loyal,0.55,18-24
C01714,2021-06-10,Yorkshire,Email,Tablet,Electronics,Loyal,0.55,35-44
C01715,2021-10-30,Scotland,Direct,Mobile,Electronics,Hibernating,0.12,25-34
C01716,2022-11-14,Wales,Paid Search,Mobile,Clothing,Champions,0.72,25-34
C01717,2021-10-12,Scotland,Email,Mobile,Clothing,New,0.38,18-24
C01718,2022-12-06,North West,Organic Search,Mobile,Toys,At Risk,0.28,25-34
C01719,2022-08-05,London,Paid Search,Desktop,Books,Lost,0.05,35-44
C01720,2021-01-24,Scotland,Organic Search,Desktop,Electronics,New,0.38,35-44
C01721,2022-03-10,London,Organic Search,Desktop,Home & Garden,Hibernating,0.12,45-54
C01722,2023-10-30,South West,Email,Mobile,Sports,New,0.38,45-54
C01723,2021-03-13,North West,Paid Search,Mobile,Clothing,At Risk,0.28,18-24
C01724,2021-10-26,London,Paid Search,Mobile,Beauty,Loyal,0.55,25-34
C01725,2022-12-12,North West,Organic Search,Desktop,Clothing,New,0.38,55+
C01726,2021-02-21,Yorkshire,Paid Search,Mobile,Electronics,At Risk,0.28,45-54
C01727,2024-06-19,North West,Organic Search,Desktop,Home & Garden,New,0.38,35-44
C01728,2024-10-20,Yorkshire,Social Media,Desktop,Clothing,At Risk,0.28,25-34
C01729,2021-01-30,South West,Paid Search,Desktop,Books,Loyal,0.55,45-54
C01730,2021-09-26,Midlands,Direct,Mobile,Clothing,Lost,0.05,45-54
C01731,2022-02-20,Scotland,Paid Search,Mobile,Books,New,0.38,25-34
C01732,2023-08-17,London,Email,Mobile,Clothing,Lost,0.05,18-24
C01733,2023-08-31,South East,Paid Search,Mobile,Home & Garden,At Risk,0.28,25-34
C01734,2023-01-29,South West,Organic Search,Desktop,Beauty,Loyal,0.55,45-54
C01735,2023-08-12,Wales,Social Media,Mobile,Beauty,At Risk,0.28,25-34
C01736,2022-09-15,Yorkshire,Email,Mobile,Clothing,At Risk,0.28,25-34
C01737,2024-04-11,London,Direct,Desktop,Books,Champions,0.72,55+
C01738,2022-01-08,North West,Email,Desktop,Books,New,0.38,25-34
C01739,2022-01-15,Midlands,Social Media,Desktop,Clothing,At Risk,0.28,25-34
C01740,2023-09-28,Wales,Paid Search,Mobile,Clothing,New,0.38,18-24
C01741,2024-07-06,South East,Organic Search,Mobile,Home & Garden,Hibernating,0.12,25-34
C01742,2023-09-16,London,Social Media,Mobile,Electronics,New,0.38,45-54
C01743,2022-07-03,North East,Direct,Mobile,Electronics,Hibernating,0.12,35-44
C01744,2024-03-17,Wales,Email,Mobile,Toys,Loyal,0.55,35-44
C01745,2024-11-23,North West,Email,Mobile,Clothing,At Risk,0.28,25-34
C01746,2024-03-25,North West,Organic Search,Mobile,Clothing,New,0.38,35-44
C01747,2024-04-27,London,Organic Search,Tablet,Clothing,New,0.38,45-54
C01748,2022-04-20,London,Social Media,Mobile,Electronics,Loyal,0.55,35-44
C01749,2021-01-21,South East,Direct,Desktop,Books,New,0.38,35-44
C01750,2023-07-23,Scotland,Organic Search,Mobile,Clothing,Lost,0.05,25-34
C01751,2022-02-20,London,Paid Search,Desktop,Home & Garden,New,0.38,55+
C01752,2023-04-28,Scotland,Direct,Mobile,Beauty,New,0.38,18-24
C01753,2021-06-20,North West,Email,Mobile,Clothing,Loyal,0.55,18-24
C01754,2021-12-29,London,Organic Search,Mobile,Toys,Champions,0.72,25-34
C01755,2023-06-03,Scotland,Email,Mobile,Home & Garden,Hibernating,0.12,45-54
C01756,2022-09-12,Scotland,Direct,Mobile,Electronics,New,0.38,35-44
C01757,2023-01-23,Wales,Organic Search,Mobile,Sports,Champions,0.72,25-34
C01758,2021-04-16,Wales,Social Media,Mobile,Clothing,New,0.38,35-44
C01759,2024-01-22,London,Social Media,Mobile,Clothing,Lost,0.05,18-24
C01760,2022-01-14,North East,Paid Search,Mobile,Sports,At Risk,0.28,25-34
C01761,2021-08-01,Midlands,Organic Search,Mobile,Home & Garden,New,0.38,55+
C01762,2021-07-02,South East,Paid Search,Tablet,Clothing,New,0.38,18-24
C01763,2021-02-27,Yorkshire,Referral,Desktop,Beauty,New,0.38,45-54
C01764,2021-07-16,London,Organic Search,Mobile,Home & Garden,New,0.38,55+
C01765,2022-09-25,London,Direct,Desktop,Electronics,Lost,0.05,55+
C01766,2022-04-24,Midlands,Referral,Desktop,Beauty,At Risk,0.28,25-34
C01767,2021-09-27,Scotland,Social Media,Desktop,Clothing,At Risk,0.28,45-54
C01768,2024-03-10,Wales,Email,Desktop,Beauty,Hibernating,0.12,45-54
C01769,2021-05-28,Yorkshire,Paid Search,Mobile,Clothing,At Risk,0.28,25-34
C01770,2022-02-03,London,Organic Search,Desktop,Clothing,Loyal,0.55,35-44
C01771,2022-05-22,Wales,Referral,Mobile,Home & Garden,New,0.38,35-44
C01772,2022-12-05,Scotland,Organic Search,Mobile,Electronics,Champions,0.72,35-44
C01773,2024-07-10,London,Referral,Desktop,Electronics,Loyal,0.55,45-54
C01774,2024-07-22,Yorkshire,Paid Search,Mobile,Books,New,0.38,35-44
C01775,2024-11-04,Midlands,Organic Search,Mobile,Clothing,Lost,0.05,35-44
C01776,2022-12-28,Scotland,Organic Search,Mobile,Toys,New,0.38,25-34
C01777,2023-07-27,North West,Direct,Desktop,Home & Garden,At Risk,0.28,45-54
C01778,2023-10-13,Yorkshire,Paid Search,Desktop,Home & Garden,New,0.38,45-54
C01779,2024-05-10,London,Organic Search,Mobile,Sports,Hibernating,0.12,55+
C01780,2021-04-13,London,Paid Search,Mobile,Clothing,Loyal,0.55,35-44
C01781,2022-03-03,South West,Social Media,Desktop,Home & Garden,Champions,0.72,55+
C01782,2024-10-07,London,Organic Search,Mobile,Home & Garden,At Risk,0.28,55+
C01783,2024-05-21,Scotland,Organic Search,Mobile,Beauty,At Risk,0.28,18-24
C01784,2022-08-30,Midlands,Organic Search,Desktop,Electronics,At Risk,0.28,55+
C01785,2022-10-31,South West,Organic Search,Mobile,Home & Garden,New,0.38,25-34
C01786,2022-07-27,South East,Organic Search,Desktop,Books,Hibernating,0.12,18-24
C01787,2024-02-23,South West,Paid Search,Mobile,Toys,New,0.38,55+
C01788,2023-11-20,Midlands,Direct,Desktop,Beauty,Champions,0.72,18-24
C01789,2021-06-17,North West,Direct,Mobile,Toys,Lost,0.05,55+
C01790,2024-11-30,South East,Direct,Mobile,Clothing,New,0.38,25-34
C01791,2021-06-22,London,Paid Search,Mobile,Sports,Loyal,0.55,55+
C01792,2024-05-11,South West,Organic Search,Mobile,Beauty,Hibernating,0.12,25-34
C01793,2021-06-10,North East,Email,Desktop,Home & Garden,At Risk,0.28,25-34
C01794,2021-03-08,South East,Organic Search,Desktop,Electronics,New,0.38,45-54
C01795,2021-07-25,London,Paid Search,Tablet,Sports,New,0.38,25-34
C01796,2023-05-29,Yorkshire,Direct,Desktop,Home & Garden,New,0.38,25-34
C01797,2022-03-20,London,Email,Tablet,Beauty,At Risk,0.28,35-44
C01798,2024-02-13,North West,Paid Search,Tablet,Sports,Lost,0.05,25-34
C01799,2023-04-30,North West,Organic Search,Mobile,Books,Champions,0.72,45-54
C01800,2023-01-24,South West,Organic Search,Desktop,Home & Garden,At Risk,0.28,25-34
C01801,2021-09-15,London,Organic Search,Mobile,Clothing,New,0.38,45-54
C01802,2023-02-13,North West,Social Media,Desktop,Electronics,New,0.38,25-34
C01803,2023-11-26,North West,Organic Search,Mobile,Clothing,Champions,0.72,25-34
C01804,2022-08-14,North East,Organic Search,Mobile,Clothing,New,0.38,18-24
C01805,2021-04-10,Scotland,Referral,Mobile,Electronics,Loyal,0.55,45-54
C01806,2024-02-21,South East,Social Media,Mobile,Electronics,Lost,0.05,35-44
C01807,2023-04-10,Midlands,Organic Search,Desktop,Home & Garden,Hibernating,0.12,25-34
C01808,2021-09-21,Scotland,Organic Search,Mobile,Sports,Lost,0.05,35-44
C01809,2022-10-07,Yorkshire,Social Media,Mobile,Electronics,Hibernating,0.12,25-34
C01810,2021-11-16,London,Organic Search,Mobile,Electronics,Champions,0.72,18-24
C01811,2023-09-26,South East,Paid Search,Mobile,Beauty,New,0.38,45-54
C01812,2022-06-06,Midlands,Email,Mobile,Electronics,At Risk,0.28,35-44
C01813,2021-05-13,South East,Organic Search,Mobile,Electronics,At Risk,0.28,35-44
C01814,2022-09-09,South West,Organic Search,Desktop,Electronics,New,0.38,18-24
C01815,2024-11-12,Yorkshire,Email,Mobile,Sports,New,0.38,55+
C01816,2024-09-28,Yorkshire,Paid Search,Desktop,Clothing,Hibernating,0.12,55+
C01817,2024-06-18,Scotland,Direct,Desktop,Electronics,Lost,0.05,55+
C01818,2022-11-11,London,Social Media,Mobile,Clothing,New,0.38,55+
C01819,2024-11-10,North East,Social Media,Mobile,Home & Garden,Lost,0.05,35-44
C01820,2021-03-14,London,Organic Search,Desktop,Home & Garden,Hibernating,0.12,25-34
C01821,2022-08-14,South East,Paid Search,Desktop,Electronics,Champions,0.72,25-34
C01822,2022-12-22,North West,Organic Search,Mobile,Electronics,Lost,0.05,18-24
C01823,2021-05-19,North East,Direct,Mobile,Toys,Lost,0.05,18-24
C01824,2022-04-29,South West,Organic Search,Desktop,Home & Garden,Champions,0.72,18-24
C01825,2022-02-27,Wales,Email,Desktop,Beauty,Loyal,0.55,35-44
C01826,2024-06-01,North West,Email,Tablet,Electronics,New,0.38,55+
C01827,2024-05-17,North East,Organic Search,Desktop,Electronics,At Risk,0.28,18-24
C01828,2023-07-03,South West,Email,Mobile,Sports,New,0.38,55+
C01829,2023-08-17,North West,Social Media,Desktop,Home & Garden,At Risk,0.28,25-34
C01830,2021-02-20,North East,Email,Tablet,Clothing,Loyal,0.55,35-44
C01831,2024-04-23,North West,Direct,Mobile,Home & Garden,At Risk,0.28,55+
C01832,2022-05-05,Scotland,Paid Search,Desktop,Clothing,Loyal,0.55,25-34
C01833,2024-03-21,South East,Organic Search,Mobile,Toys,At Risk,0.28,55+
C01834,2021-07-11,London,Social Media,Desktop,Home & Garden,Lost,0.05,25-34
C01835,2021-05-06,South East,Paid Search,Mobile,Clothing,New,0.38,55+
C01836,2023-02-15,London,Email,Mobile,Beauty,Lost,0.05,45-54
C01837,2022-10-02,South West,Organic Search,Mobile,Clothing,New,0.38,18-24
C01838,2024-10-08,London,Organic Search,Mobile,Beauty,At Risk,0.28,25-34
C01839,2022-09-25,Scotland,Direct,Desktop,Clothing,At Risk,0.28,35-44
C01840,2023-08-13,London,Organic Search,Desktop,Sports,New,0.38,25-34
C01841,2023-12-02,Yorkshire,Paid Search,Mobile,Beauty,Lost,0.05,35-44
C01842,2022-12-31,North West,Email,Mobile,Home & Garden,New,0.38,25-34
C01843,2023-09-11,North West,Social Media,Tablet,Sports,New,0.38,55+
C01844,2022-03-28,Scotland,Social Media,Mobile,Beauty,Loyal,0.55,35-44
C01845,2022-05-10,Midlands,Paid Search,Mobile,Electronics,At Risk,0.28,25-34
C01846,2024-02-27,Scotland,Email,Mobile,Toys,New,0.38,18-24
C01847,2024-01-03,Scotland,Paid Search,Desktop,Clothing,Lost,0.05,35-44
C01848,2021-02-17,Yorkshire,Paid Search,Mobile,Toys,New,0.38,18-24
C01849,2023-01-25,South West,Organic Search,Mobile,Home & Garden,Hibernating,0.12,25-34
C01850,2024-02-24,London,Organic Search,Mobile,Home & Garden,Lost,0.05,45-54
C01851,2022-12-02,North West,Organic Search,Mobile,Home & Garden,Lost,0.05,45-54
C01852,2023-10-17,South East,Email,Tablet,Clothing,Hibernating,0.12,55+
C01853,2022-03-07,North West,Paid Search,Tablet,Electronics,At Risk,0.28,25-34
C01854,2023-08-30,Scotland,Organic Search,Mobile,Clothing,Hibernating,0.12,35-44
C01855,2023-02-19,North West,Paid Search,Desktop,Electronics,Champions,0.72,35-44
C01856,2024-04-16,London,Organic Search,Mobile,Electronics,At Risk,0.28,25-34
C01857,2024-02-21,North East,Organic Search,Mobile,Clothing,Lost,0.05,18-24
C01858,2024-09-17,South West,Email,Mobile,Electronics,Hibernating,0.12,35-44
C01859,2023-08-19,North West,Organic Search,Mobile,Sports,Loyal,0.55,45-54
C01860,2021-05-10,North East,Organic Search,Mobile,Clothing,Champions,0.72,25-34
C01861,2024-05-05,Yorkshire,Email,Mobile,Home & Garden,At Risk,0.28,55+
C01862,2021-12-06,Scotland,Paid Search,Desktop,Electronics,Hibernating,0.12,25-34
C01863,2021-11-21,North West,Referral,Desktop,Books,New,0.38,25-34
C01864,2022-03-11,North West,Organic Search,Mobile,Electronics,At Risk,0.28,55+
C01865,2023-07-08,Wales,Paid Search,Desktop,Clothing,At Risk,0.28,45-54
C01866,2023-02-02,London,Email,Mobile,Clothing,At Risk,0.28,35-44
C01867,2023-12-15,Wales,Paid Search,Mobile,Electronics,At Risk,0.28,25-34
C01868,2022-11-16,North East,Organic Search,Mobile,Clothing,New,0.38,25-34
C01869,2023-10-11,South East,Paid Search,Desktop,Electronics,Hibernating,0.12,35-44
C01870,2021-01-20,North West,Email,Mobile,Toys,New,0.38,25-34
C01871,2022-01-30,North East,Organic Search,Desktop,Electronics,Hibernating,0.12,25-34
C01872,2023-04-13,North West,Social Media,Desktop,Clothing,Lost,0.05,35-44
C01873,2022-10-16,Scotland,Organic Search,Mobile,Home & Garden,Lost,0.05,25-34
C01874,2024-03-24,London,Organic Search,Mobile,Electronics,Hibernating,0.12,45-54
C01875,2024-04-20,South East,Organic Search,Desktop,Books,Loyal,0.55,45-54
C01876,2022-11-22,North West,Paid Search,Mobile,Clothing,New,0.38,35-44
C01877,2021-02-17,Scotland,Email,Mobile,Home & Garden,New,0.38,25-34
C01878,2021-02-11,Midlands,Email,Tablet,Beauty,At Risk,0.28,25-34
C01879,2024-02-29,South East,Organic Search,Desktop,Home & Garden,Champions,0.72,18-24
C01880,2023-10-09,Scotland,Social Media,Desktop,Home & Garden,Hibernating,0.12,45-54
C01881,2024-06-23,Yorkshire,Email,Mobile,Electronics,Champions,0.72,25-34
C01882,2024-11-21,London,Organic Search,Mobile,Sports,Loyal,0.55,25-34
C01883,2022-02-09,North West,Email,Desktop,Toys,New,0.38,25-34
C01884,2024-07-24,South East,Email,Desktop,Electronics,Loyal,0.55,25-34
C01885,2024-03-30,Scotland,Social Media,Tablet,Home & Garden,Lost,0.05,25-34
C01886,2022-01-06,Scotland,Paid Search,Mobile,Books,New,0.38,18-24
C01887,2023-12-03,North West,Organic Search,Mobile,Clothing,New,0.38,35-44
C01888,2023-05-19,South West,Social Media,Mobile,Sports,Lost,0.05,25-34
C01889,2021-06-12,North West,Organic Search,Mobile,Books,New,0.38,35-44
C01890,2021-04-20,South West,Organic Search,Tablet,Home & Garden,Loyal,0.55,35-44
C01891,2021-08-16,London,Social Media,Tablet,Clothing,Hibernating,0.12,35-44
C01892,2021-03-16,London,Organic Search,Desktop,Beauty,New,0.38,35-44
C01893,2023-01-01,North West,Organic Search,Mobile,Home & Garden,At Risk,0.28,35-44
C01894,2024-10-17,North East,Organic Search,Mobile,Clothing,Lost,0.05,45-54
C01895,2023-08-15,Scotland,Direct,Desktop,Books,Champions,0.72,45-54
C01896,2022-11-21,North West,Organic Search,Mobile,Home & Garden,Loyal,0.55,35-44
C01897,2021-04-15,Yorkshire,Organic Search,Desktop,Books,Loyal,0.55,45-54
C01898,2024-07-10,Yorkshire,Organic Search,Desktop,Clothing,Hibernating,0.12,18-24
C01899,2023-08-25,North West,Organic Search,Mobile,Clothing,Loyal,0.55,18-24
C01900,2023-06-20,South West,Email,Desktop,Home & Garden,New,0.38,25-34
C01901,2023-07-21,North West,Email,Desktop,Home & Garden,Hibernating,0.12,35-44
C01902,2021-05-09,London,Social Media,Desktop,Home & Garden,At Risk,0.28,45-54
C01903,2024-08-26,North West,Organic Search,Tablet,Beauty,At Risk,0.28,35-44
C01904,2022-12-31,Midlands,Organic Search,Mobile,Electronics,Loyal,0.55,35-44
C01905,2022-03-23,Yorkshire,Paid Search,Mobile,Clothing,Lost,0.05,45-54
C01906,2023-02-14,Wales,Social Media,Mobile,Home & Garden,At Risk,0.28,25-34
C01907,2024-01-26,South West,Organic Search,Desktop,Sports,Champions,0.72,25-34
C01908,2021-04-12,Yorkshire,Social Media,Desktop,Clothing,Loyal,0.55,25-34
C01909,2022-12-02,London,Social Media,Tablet,Electronics,Champions,0.72,35-44
C01910,2021-08-12,London,Email,Tablet,Clothing,Hibernating,0.12,45-54
C01911,2021-11-02,Midlands,Organic Search,Tablet,Clothing,New,0.38,35-44
C01912,2022-07-10,South East,Email,Tablet,Electronics,Hibernating,0.12,35-44
C01913,2023-12-09,Yorkshire,Organic Search,Mobile,Clothing,Hibernating,0.12,55+
C01914,2023-04-01,Midlands,Paid Search,Desktop,Home & Garden,At Risk,0.28,18-24
C01915,2021-04-17,South East,Social Media,Desktop,Electronics,At Risk,0.28,25-34
C01916,2023-07-07,Wales,Social Media,Mobile,Sports,Lost,0.05,25-34
C01917,2021-01-31,South West,Direct,Mobile,Clothing,New,0.38,55+
C01918,2021-10-14,Scotland,Email,Mobile,Electronics,Hibernating,0.12,35-44
C01919,2022-01-01,Yorkshire,Organic Search,Mobile,Electronics,Hibernating,0.12,25-34
C01920,2024-01-17,London,Email,Mobile,Beauty,Loyal,0.55,35-44
C01921,2022-09-27,Yorkshire,Direct,Desktop,Clothing,Loyal,0.55,55+
C01922,2024-09-28,London,Direct,Mobile,Sports,Lost,0.05,45-54
C01923,2022-08-25,Scotland,Email,Tablet,Toys,New,0.38,18-24
C01924,2023-04-10,Scotland,Paid Search,Mobile,Books,Loyal,0.55,35-44
C01925,2022-05-17,Scotland,Organic Search,Desktop,Electronics,New,0.38,18-24
C01926,2021-02-16,Scotland,Paid Search,Desktop,Home & Garden,New,0.38,25-34
C01927,2024-09-27,Midlands,Organic Search,Mobile,Books,At Risk,0.28,45-54
C01928,2022-04-05,North East,Organic Search,Mobile,Home & Garden,Champions,0.72,25-34
C01929,2022-09-27,London,Organic Search,Mobile,Electronics,Hibernating,0.12,18-24
C01930,2022-11-20,North West,Referral,Mobile,Clothing,Lost,0.05,45-54
C01931,2024-03-15,London,Email,Mobile,Toys,New,0.38,55+
C01932,2021-06-26,Wales,Social Media,Mobile,Toys,Hibernating,0.12,45-54
C01933,2023-01-31,South East,Direct,Mobile,Clothing,Champions,0.72,25-34
C01934,2024-11-06,Scotland,Direct,Mobile,Electronics,At Risk,0.28,18-24
C01935,2021-01-14,London,Organic Search,Mobile,Books,Hibernating,0.12,35-44
C01936,2024-07-07,Yorkshire,Email,Desktop,Beauty,Lost,0.05,45-54
C01937,2024-10-31,South West,Referral,Tablet,Clothing,Champions,0.72,25-34
C01938,2021-05-23,Scotland,Paid Search,Mobile,Electronics,Loyal,0.55,45-54
C01939,2023-01-13,North West,Referral,Desktop,Sports,Hibernating,0.12,55+
C01940,2022-09-14,South East,Paid Search,Mobile,Sports,New,0.38,18-24
C01941,2022-07-21,North West,Paid Search,Mobile,Clothing,At Risk,0.28,35-44
C01942,2021-05-26,Scotland,Paid Search,Desktop,Books,New,0.38,45-54
C01943,2023-06-20,London,Social Media,Mobile,Home & Garden,Lost,0.05,25-34
C01944,2022-07-27,Wales,Email,Mobile,Home & Garden,At Risk,0.28,25-34
C01945,2022-07-05,Midlands,Paid Search,Mobile,Clothing,Loyal,0.55,45-54
C01946,2021-08-21,Midlands,Email,Mobile,Books,At Risk,0.28,35-44
C01947,2023-09-04,Scotland,Direct,Mobile,Clothing,Hibernating,0.12,55+
C01948,2023-10-23,Scotland,Direct,Mobile,Clothing,New,0.38,35-44
C01949,2022-02-03,Scotland,Paid Search,Mobile,Beauty,Loyal,0.55,35-44
C01950,2023-01-02,Wales,Direct,Desktop,Clothing,Loyal,0.55,45-54
C01951,2023-07-30,North West,Paid Search,Mobile,Electronics,Champions,0.72,25-34
C01952,2021-07-26,Midlands,Social Media,Mobile,Sports,At Risk,0.28,55+
C01953,2022-01-04,Yorkshire,Organic Search,Mobile,Home & Garden,Loyal,0.55,35-44
C01954,2024-05-09,South West,Email,Tablet,Clothing,Loyal,0.55,35-44
C01955,2023-04-27,London,Organic Search,Mobile,Home & Garden,Hibernating,0.12,45-54
C01956,2022-10-25,North West,Email,Mobile,Clothing,New,0.38,45-54
C01957,2022-08-03,London,Direct,Mobile,Books,Lost,0.05,25-34
C01958,2021-07-18,South West,Email,Mobile,Clothing,Lost,0.05,25-34
C01959,2023-01-23,Scotland,Paid Search,Mobile,Clothing,Lost,0.05,18-24
C01960,2024-05-27,London,Direct,Mobile,Home & Garden,Loyal,0.55,35-44
C01961,2021-01-07,Midlands,Social Media,Mobile,Books,Loyal,0.55,18-24
C01962,2024-02-04,Midlands,Paid Search,Mobile,Sports,New,0.38,25-34
C01963,2023-08-10,Midlands,Email,Tablet,Clothing,At Risk,0.28,25-34
C01964,2024-03-23,North West,Organic Search,Mobile,Electronics,Lost,0.05,55+
C01965,2023-01-17,North West,Paid Search,Desktop,Clothing,At Risk,0.28,25-34
C01966,2021-08-14,North East,Paid Search,Desktop,Clothing,Loyal,0.55,25-34
C01967,2024-05-26,Midlands,Organic Search,Desktop,Books,Loyal,0.55,18-24
C01968,2024-01-18,Midlands,Organic Search,Mobile,Clothing,New,0.38,25-34
C01969,2022-06-02,North West,Paid Search,Tablet,Beauty,New,0.38,55+
C01970,2021-06-05,South East,Email,Mobile,Electronics,At Risk,0.28,45-54
C01971,2024-08-25,Scotland,Organic Search,Desktop,Books,At Risk,0.28,25-34
C01972,2023-01-10,Wales,Organic Search,Mobile,Clothing,Lost,0.05,45-54
C01973,2024-10-15,North West,Email,Mobile,Clothing,At Risk,0.28,35-44
C01974,2022-01-27,North West,Organic Search,Mobile,Clothing,At Risk,0.28,18-24
C01975,2023-08-10,London,Paid Search,Mobile,Clothing,Loyal,0.55,25-34
C01976,2022-09-06,London,Social Media,Tablet,Sports,Lost,0.05,25-34
C01977,2021-03-29,Scotland,Direct,Desktop,Clothing,At Risk,0.28,55+
C01978,2023-10-16,North West,Paid Search,Desktop,Sports,At Risk,0.28,45-54
C01979,2022-02-01,South East,Organic Search,Mobile,Clothing,At Risk,0.28,35-44
C01980,2021-07-25,South East,Referral,Desktop,Electronics,At Risk,0.28,18-24
C01981,2023-04-05,South West,Direct,Mobile,Clothing,New,0.38,45-54
C01982,2023-01-04,Wales,Paid Search,Mobile,Electronics,Lost,0.05,25-34
C01983,2023-12-25,London,Organic Search,Mobile,Sports,Hibernating,0.12,35-44
C01984,2023-10-14,South West,Direct,Mobile,Electronics,Loyal,0.55,35-44
C01985,2024-06-28,North West,Referral,Mobile,Electronics,Loyal,0.55,35-44
C01986,2024-11-25,Scotland,Direct,Desktop,Books,Loyal,0.55,25-34
C01987,2024-01-27,London,Paid Search,Desktop,Home & Garden,New,0.38,25-34
C01988,2023-11-09,South East,Paid Search,Desktop,Electronics,Loyal,0.55,55+
C01989,2021-11-04,London,Email,Mobile,Beauty,Loyal,0.55,35-44
C01990,2024-02-12,North West,Paid Search,Mobile,Electronics,Loyal,0.55,35-44
