order_id,customer_id,order_date,year,month,quarter,category,quantity,unit_price,discount_pct,revenue,channel,device,region,is_repeat,order_month,first_order
O0001467,C00539,2024-11-28,2024,11,Q4,Beauty,4,52.81,0.0,211.24,Email,Desktop,London,1,2024-11,2024-11-28
O0001468,C00540,2024-10-01,2024,10,Q4,Home & Garden,1,39.53,0.16,33.2,Email,Mobile,South East,0,2024-10,2024-10-01
O0001469,C00540,2024-10-26,2024,10,Q4,Clothing,2,48.24,0.08,88.76,Email,Mobile,South East,1,2024-10,2024-10-26
O0001470,C00540,2024-11-01,2024,11,Q4,Toys,1,38.5,0.06,36.19,Email,Mobile,South East,1,2024-11,2024-11-01
O0001471,C00540,2024-11-13,2024,11,Q4,Home & Garden,1,98.84,0.09,89.94,Email,Mobile,South East,1,2024-11,2024-11-13
O0001472,C00540,2024-12-17,2024,12,Q4,Home & Garden,3,95.43,0.22,223.3,Email,Mobile,South East,1,2024-12,2024-12-17
O0001473,C00540,2024-12-21,2024,12,Q4,Clothing,3,111.31,0.21,263.79,Email,Mobile,South East,1,2024-12,2024-12-21
O0001474,C00541,2023-05-10,2023,5,Q2,Clothing,4,68.0,0.03,263.84,Paid Search,Mobile,London,0,2023-05,2023-05-10
O0001475,C00541,2024-04-18,2024,4,Q2,Clothing,2,55.04,0.0,110.08,Paid Search,Mobile,London,1,2024-04,2024-04-18
O0001476,C00542,2024-08-18,2024,8,Q3,Clothing,3,74.05,0.0,222.15,Direct,Tablet,South East,0,2024-08,2024-08-18
O0001477,C00542,2024-09-05,2024,9,Q3,Home & Garden,3,106.32,0.0,318.96,Direct,Tablet,South East,1,2024-09,2024-09-05
O0001478,C00542,2024-12-09,2024,12,Q4,Home & Garden,2,108.42,0.0,216.83,Direct,Tablet,South East,1,2024-12,2024-12-09
O0001479,C00543,2024-09-15,2024,9,Q3,Electronics,2,100.8,0.0,201.59,Paid Search,Desktop,Yorkshire,0,2024-09,2024-09-15
O0001480,C00544,2023-09-06,2023,9,Q3,Clothing,2,61.11,0.0,122.22,Direct,Mobile,South West,0,2023-09,2023-09-06
O0001481,C00545,2024-05-27,2024,5,Q2,Home & Garden,3,112.62,0.0,337.87,Paid Search,Mobile,South East,0,2024-05,2024-05-27
O0001482,C00545,2024-07-18,2024,7,Q3,Home & Garden,1,46.8,0.05,44.46,Paid Search,Mobile,South East,1,2024-07,2024-07-18
O0001483,C00545,2024-12-03,2024,12,Q4,Sports,1,120.09,0.0,120.09,Paid Search,Mobile,South East,1,2024-12,2024-12-03
O0001484,C00546,2023-12-03,2023,12,Q4,Sports,4,93.88,0.0,375.5,Email,Mobile,London,0,2023-12,2023-12-03
O0001485,C00546,2024-08-27,2024,8,Q3,Sports,3,46.72,0.0,140.17,Email,Mobile,London,1,2024-08,2024-08-27
O0001486,C00547,2024-10-28,2024,10,Q4,Beauty,1,43.35,0.0,43.35,Paid Search,Mobile,London,0,2024-10,2024-10-28
O0001487,C00547,2024-12-15,2024,12,Q4,Clothing,4,98.24,0.16,330.08,Paid Search,Mobile,London,1,2024-12,2024-12-15
O0001488,C00549,2023-11-07,2023,11,Q4,Home & Garden,3,47.23,0.08,130.36,Social Media,Mobile,London,0,2023-11,2023-11-07
O0001489,C00550,2024-09-30,2024,9,Q3,Clothing,2,56.42,0.0,112.85,Social Media,Mobile,South East,0,2024-09,2024-09-30
O0001490,C00550,2024-10-08,2024,10,Q4,Clothing,4,94.43,0.23,290.86,Social Media,Mobile,South East,1,2024-10,2024-10-08
O0001491,C00551,2024-11-29,2024,11,Q4,Clothing,1,77.73,0.0,77.73,Referral,Desktop,London,0,2024-11,2024-11-29
O0001492,C00551,2024-12-10,2024,12,Q4,Electronics,3,176.67,0.0,530.02,Referral,Desktop,London,1,2024-12,2024-12-10
O0001493,C00552,2021-10-28,2021,10,Q4,Home & Garden,1,80.21,0.19,64.97,Organic Search,Desktop,South East,0,2021-10,2021-10-28
O0001494,C00552,2022-12-10,2022,12,Q4,Clothing,1,82.38,0.09,74.97,Organic Search,Desktop,South East,1,2022-12,2022-12-10
O0001495,C00552,2023-11-01,2023,11,Q4,Home & Garden,3,110.49,0.03,321.52,Organic Search,Desktop,South East,1,2023-11,2023-11-01
O0001496,C00556,2023-07-19,2023,7,Q3,Toys,2,24.75,0.16,41.57,Email,Mobile,London,0,2023-07,2023-07-19
O0001497,C00556,2023-08-28,2023,8,Q3,Toys,3,23.54,0.14,60.75,Email,Mobile,London,1,2023-08,2023-08-28
O0001498,C00556,2024-07-15,2024,7,Q3,Toys,3,28.87,0.03,84.01,Email,Mobile,London,1,2024-07,2024-07-15
O0001499,C00556,2024-07-22,2024,7,Q3,Toys,1,18.77,0.0,18.77,Email,Mobile,London,1,2024-07,2024-07-22
O0001500,C00556,2024-12-18,2024,12,Q4,Toys,4,56.34,0.11,200.58,Email,Mobile,London,1,2024-12,2024-12-18
O0001501,C00557,2023-05-04,2023,5,Q2,Home & Garden,2,83.08,0.0,166.16,Organic Search,Desktop,London,0,2023-05,2023-05-04
O0001502,C00557,2023-09-12,2023,9,Q3,Home & Garden,2,52.77,0.19,85.49,Organic Search,Desktop,London,1,2023-09,2023-09-12
O0001503,C00557,2023-10-06,2023,10,Q4,Home & Garden,1,65.1,0.0,65.1,Organic Search,Desktop,London,1,2023-10,2023-10-06
O0001504,C00557,2023-12-19,2023,12,Q4,Home & Garden,4,106.5,0.0,426.0,Organic Search,Desktop,London,1,2023-12,2023-12-19
O0001505,C00557,2024-01-01,2024,1,Q1,Clothing,3,61.26,0.16,154.38,Organic Search,Desktop,London,1,2024-01,2024-01-01
O0001506,C00557,2024-01-31,2024,1,Q1,Books,2,27.97,0.0,55.93,Organic Search,Desktop,London,1,2024-01,2024-01-31
O0001507,C00557,2024-03-23,2024,3,Q1,Home & Garden,3,66.5,0.0,199.5,Organic Search,Desktop,London,1,2024-03,2024-03-23
O0001508,C00557,2024-08-26,2024,8,Q3,Home & Garden,4,45.55,0.14,156.71,Organic Search,Desktop,London,1,2024-08,2024-08-26
O0001509,C00557,2024-09-15,2024,9,Q3,Books,2,35.48,0.0,70.96,Organic Search,Desktop,London,1,2024-09,2024-09-15
O0001510,C00559,2024-07-31,2024,7,Q3,Electronics,3,124.95,0.0,374.85,Paid Search,Desktop,Scotland,0,2024-07,2024-07-31
O0001511,C00559,2024-10-04,2024,10,Q4,Home & Garden,2,77.57,0.04,148.94,Paid Search,Desktop,Scotland,1,2024-10,2024-10-04
O0001512,C00560,2022-04-18,2022,4,Q2,Electronics,2,49.62,0.0,99.24,Organic Search,Mobile,South East,0,2022-04,2022-04-18
O0001513,C00560,2022-06-15,2022,6,Q2,Sports,4,55.65,0.0,222.58,Organic Search,Mobile,South East,1,2022-06,2022-06-15
O0001514,C00560,2023-01-01,2023,1,Q1,Home & Garden,4,41.79,0.0,167.16,Organic Search,Mobile,South East,1,2023-01,2023-01-01
O0001515,C00560,2023-09-09,2023,9,Q3,Electronics,2,138.08,0.0,276.17,Organic Search,Mobile,South East,1,2023-09,2023-09-09
O0001516,C00560,2023-12-02,2023,12,Q4,Electronics,3,181.56,0.0,544.68,Organic Search,Mobile,South East,1,2023-12,2023-12-02
O0001517,C00561,2023-05-12,2023,5,Q2,Clothing,4,57.3,0.0,229.2,Email,Tablet,London,0,2023-05,2023-05-12
O0001518,C00561,2024-11-21,2024,11,Q4,Clothing,2,69.51,0.02,136.24,Email,Tablet,London,1,2024-11,2024-11-21
O0001519,C00562,2024-02-27,2024,2,Q1,Clothing,1,53.7,0.1,48.33,Email,Desktop,London,0,2024-02,2024-02-27
O0001520,C00562,2024-06-05,2024,6,Q2,Electronics,2,198.3,0.25,297.45,Email,Desktop,London,1,2024-06,2024-06-05
O0001521,C00562,2024-08-29,2024,8,Q3,Electronics,1,96.26,0.0,96.26,Email,Desktop,London,1,2024-08,2024-08-29
O0001522,C00563,2024-11-29,2024,11,Q4,Electronics,1,216.67,0.0,216.67,Email,Desktop,Scotland,0,2024-11,2024-11-29
O0001523,C00564,2023-03-01,2023,3,Q1,Clothing,4,68.82,0.0,275.28,Organic Search,Desktop,London,0,2023-03,2023-03-01
O0001524,C00564,2024-07-24,2024,7,Q3,Clothing,2,43.82,0.0,87.63,Organic Search,Desktop,London,1,2024-07,2024-07-24
O0001525,C00565,2022-11-21,2022,11,Q4,Home & Garden,4,121.82,0.16,409.31,Organic Search,Mobile,Wales,0,2022-11,2022-11-21
O0001526,C00565,2022-12-19,2022,12,Q4,Home & Garden,1,154.14,0.0,154.14,Organic Search,Mobile,Wales,1,2022-12,2022-12-19
O0001527,C00565,2024-09-01,2024,9,Q3,Home & Garden,3,82.41,0.0,247.23,Organic Search,Mobile,Wales,1,2024-09,2024-09-01
O0001528,C00565,2024-09-18,2024,9,Q3,Electronics,3,118.83,0.0,356.48,Organic Search,Mobile,Wales,1,2024-09,2024-09-18
O0001529,C00566,2024-04-06,2024,4,Q2,Sports,1,34.49,0.0,34.49,Organic Search,Mobile,Midlands,0,2024-04,2024-04-06
O0001530,C00567,2023-07-30,2023,7,Q3,Toys,2,32.31,0.0,64.62,Organic Search,Tablet,Wales,0,2023-07,2023-07-30
O0001531,C00567,2023-08-06,2023,8,Q3,Electronics,1,94.15,0.0,94.15,Organic Search,Tablet,Wales,1,2023-08,2023-08-06
O0001532,C00567,2023-09-29,2023,9,Q3,Electronics,4,125.68,0.07,467.54,Organic Search,Tablet,Wales,1,2023-09,2023-09-29
O0001533,C00567,2024-02-07,2024,2,Q1,Electronics,2,93.04,0.0,186.09,Organic Search,Tablet,Wales,1,2024-02,2024-02-07
O0001534,C00567,2024-06-05,2024,6,Q2,Electronics,2,69.56,0.0,139.12,Organic Search,Tablet,Wales,1,2024-06,2024-06-05
O0001535,C00568,2024-08-09,2024,8,Q3,Clothing,4,20.43,0.0,81.72,Email,Mobile,London,0,2024-08,2024-08-09
O0001536,C00568,2024-08-10,2024,8,Q3,Toys,2,7.69,0.0,15.37,Email,Mobile,London,1,2024-08,2024-08-10
O0001537,C00568,2024-08-10,2024,8,Q3,Toys,2,61.05,0.15,103.79,Email,Mobile,London,1,2024-08,2024-08-10
O0001538,C00568,2024-12-24,2024,12,Q4,Toys,4,65.14,0.0,260.58,Email,Mobile,London,1,2024-12,2024-12-24
O0001539,C00568,2024-12-29,2024,12,Q4,Beauty,1,70.35,0.0,70.35,Email,Mobile,London,1,2024-12,2024-12-29
O0001540,C00569,2024-03-31,2024,3,Q1,Clothing,3,71.67,0.0,215.01,Social Media,Desktop,North West,0,2024-03,2024-03-31
O0001541,C00569,2024-04-07,2024,4,Q2,Beauty,3,12.03,0.0,36.09,Social Media,Desktop,North West,1,2024-04,2024-04-07
O0001542,C00569,2024-11-18,2024,11,Q4,Electronics,4,236.17,0.13,821.87,Social Media,Desktop,North West,1,2024-11,2024-11-18
O0001543,C00570,2021-01-23,2021,1,Q1,Sports,3,32.37,0.0,97.12,Email,Mobile,London,0,2021-01,2021-01-23
O0001544,C00570,2021-08-23,2021,8,Q3,Clothing,3,41.63,0.0,124.88,Email,Mobile,London,1,2021-08,2021-08-23
O0001545,C00570,2022-03-08,2022,3,Q1,Sports,2,79.64,0.1,143.34,Email,Mobile,London,1,2022-03,2022-03-08
O0001546,C00570,2022-04-16,2022,4,Q2,Sports,2,22.47,0.09,40.89,Email,Mobile,London,1,2022-04,2022-04-16
O0001547,C00570,2023-01-01,2023,1,Q1,Sports,3,55.18,0.05,157.27,Email,Mobile,London,1,2023-01,2023-01-01
O0001548,C00570,2023-06-27,2023,6,Q2,Sports,2,34.66,0.0,69.31,Email,Mobile,London,1,2023-06,2023-06-27
O0001549,C00570,2024-06-30,2024,6,Q2,Electronics,2,129.88,0.0,259.75,Email,Mobile,London,1,2024-06,2024-06-30
O0001550,C00571,2023-09-04,2023,9,Q3,Electronics,4,164.64,0.0,658.56,Paid Search,Desktop,South East,0,2023-09,2023-09-04
O0001551,C00571,2024-06-10,2024,6,Q2,Books,4,17.45,0.15,59.32,Paid Search,Desktop,South East,1,2024-06,2024-06-10
O0001552,C00572,2024-03-13,2024,3,Q1,Beauty,3,16.57,0.0,49.71,Organic Search,Tablet,Wales,0,2024-03,2024-03-13
O0001553,C00572,2024-07-01,2024,7,Q3,Home & Garden,2,21.64,0.02,42.41,Organic Search,Tablet,Wales,1,2024-07,2024-07-01
O0001554,C00574,2024-12-07,2024,12,Q4,Home & Garden,2,151.48,0.14,260.54,Paid Search,Mobile,London,0,2024-12,2024-12-07
O0001555,C00575,2023-10-30,2023,10,Q4,Clothing,4,59.8,0.0,239.19,Organic Search,Desktop,South West,0,2023-10,2023-10-30
O0001556,C00575,2024-08-10,2024,8,Q3,Books,1,6.61,0.22,5.16,Organic Search,Desktop,South West,1,2024-08,2024-08-10
O0001557,C00575,2024-12-09,2024,12,Q4,Books,2,33.16,0.09,60.35,Organic Search,Desktop,South West,1,2024-12,2024-12-09
O0001558,C00576,2024-09-08,2024,9,Q3,Electronics,3,180.81,0.0,542.42,Referral,Mobile,Scotland,0,2024-09,2024-09-08
O0001559,C00576,2024-09-12,2024,9,Q3,Books,1,27.83,0.11,24.77,Referral,Mobile,Scotland,1,2024-09,2024-09-12
O0001560,C00576,2024-10-16,2024,10,Q4,Home & Garden,4,86.35,0.0,345.39,Referral,Mobile,Scotland,1,2024-10,2024-10-16
O0001561,C00576,2024-12-07,2024,12,Q4,Beauty,4,49.34,0.11,175.66,Referral,Mobile,Scotland,1,2024-12,2024-12-07
O0001562,C00576,2024-12-09,2024,12,Q4,Beauty,3,71.92,0.0,215.75,Referral,Mobile,Scotland,1,2024-12,2024-12-09
O0001563,C00578,2024-06-10,2024,6,Q2,Home & Garden,2,73.38,0.0,146.76,Paid Search,Desktop,South East,0,2024-06,2024-06-10
O0001564,C00578,2024-06-14,2024,6,Q2,Clothing,4,100.52,0.0,402.07,Paid Search,Desktop,South East,1,2024-06,2024-06-14
O0001565,C00578,2024-10-02,2024,10,Q4,Clothing,3,85.14,0.0,255.43,Paid Search,Desktop,South East,1,2024-10,2024-10-02
O0001566,C00578,2024-10-21,2024,10,Q4,Clothing,1,63.86,0.0,63.86,Paid Search,Desktop,South East,1,2024-10,2024-10-21
O0001567,C00578,2024-11-30,2024,11,Q4,Clothing,3,70.08,0.0,210.23,Paid Search,Desktop,South East,1,2024-11,2024-11-30
O0001568,C00579,2022-07-07,2022,7,Q3,Clothing,4,40.78,0.0,163.12,Social Media,Mobile,South East,0,2022-07,2022-07-07
O0001569,C00579,2022-12-05,2022,12,Q4,Electronics,1,243.92,0.0,243.92,Social Media,Mobile,South East,1,2022-12,2022-12-05
O0001570,C00579,2023-08-28,2023,8,Q3,Electronics,3,98.18,0.01,291.58,Social Media,Mobile,South East,1,2023-08,2023-08-28
O0001571,C00579,2024-02-22,2024,2,Q1,Home & Garden,3,34.22,0.02,100.62,Social Media,Mobile,South East,1,2024-02,2024-02-22
O0001572,C00579,2024-11-27,2024,11,Q4,Electronics,4,185.62,0.08,683.1,Social Media,Mobile,South East,1,2024-11,2024-11-27
O0001573,C00581,2023-02-02,2023,2,Q1,Books,3,9.42,0.0,28.27,Email,Mobile,Scotland,0,2023-02,2023-02-02
O0001574,C00582,2023-01-16,2023,1,Q1,Electronics,1,42.83,0.0,42.83,Organic Search,Desktop,Scotland,0,2023-01,2023-01-16
O0001575,C00582,2023-11-30,2023,11,Q4,Electronics,2,288.14,0.05,547.46,Organic Search,Desktop,Scotland,1,2023-11,2023-11-30
O0001576,C00582,2024-10-27,2024,10,Q4,Electronics,1,139.51,0.0,139.51,Organic Search,Desktop,Scotland,1,2024-10,2024-10-27
O0001577,C00583,2024-06-01,2024,6,Q2,Clothing,4,52.18,0.0,208.71,Organic Search,Mobile,North West,0,2024-06,2024-06-01
O0001578,C00583,2024-07-23,2024,7,Q3,Clothing,4,42.71,0.07,158.88,Organic Search,Mobile,North West,1,2024-07,2024-07-23
O0001579,C00583,2024-09-03,2024,9,Q3,Clothing,2,72.71,0.02,142.51,Organic Search,Mobile,North West,1,2024-09,2024-09-03
O0001580,C00584,2024-11-25,2024,11,Q4,Sports,4,56.38,0.0,225.51,Organic Search,Desktop,South East,0,2024-11,2024-11-25
O0001581,C00585,2024-06-30,2024,6,Q2,Clothing,2,51.55,0.0,103.1,Organic Search,Tablet,North East,0,2024-06,2024-06-30
O0001582,C00585,2024-09-24,2024,9,Q3,Clothing,1,78.54,0.0,78.54,Organic Search,Tablet,North East,1,2024-09,2024-09-24
O0001583,C00585,2024-10-18,2024,10,Q4,Beauty,4,35.93,0.0,143.72,Organic Search,Tablet,North East,1,2024-10,2024-10-18
O0001584,C00586,2023-06-19,2023,6,Q2,Clothing,1,91.47,0.0,91.47,Paid Search,Mobile,North West,0,2023-06,2023-06-19
O0001585,C00586,2023-06-25,2023,6,Q2,Toys,4,44.49,0.0,177.97,Paid Search,Mobile,North West,1,2023-06,2023-06-25
O0001586,C00587,2024-05-18,2024,5,Q2,Clothing,4,13.4,0.0,53.59,Paid Search,Mobile,Midlands,0,2024-05,2024-05-18
O0001587,C00588,2023-12-04,2023,12,Q4,Sports,1,93.65,0.0,93.65,Email,Mobile,North East,0,2023-12,2023-12-04
O0001588,C00588,2024-03-12,2024,3,Q1,Sports,2,53.8,0.0,107.6,Email,Mobile,North East,1,2024-03,2024-03-12
O0001589,C00588,2024-07-29,2024,7,Q3,Beauty,3,34.76,0.0,104.29,Email,Mobile,North East,1,2024-07,2024-07-29
O0001590,C00588,2024-10-30,2024,10,Q4,Sports,1,63.58,0.15,54.04,Email,Mobile,North East,1,2024-10,2024-10-30
O0001591,C00588,2024-11-17,2024,11,Q4,Sports,1,89.83,0.0,89.83,Email,Mobile,North East,1,2024-11,2024-11-17
O0001592,C00589,2024-11-30,2024,11,Q4,Sports,3,83.22,0.15,212.22,Organic Search,Mobile,London,0,2024-11,2024-11-30
O0001593,C00589,2024-12-19,2024,12,Q4,Sports,3,78.9,0.0,236.69,Organic Search,Mobile,London,1,2024-12,2024-12-19
O0001594,C00590,2022-08-12,2022,8,Q3,Electronics,1,122.52,0.0,122.52,Organic Search,Mobile,South East,0,2022-08,2022-08-12
O0001595,C00590,2023-09-07,2023,9,Q3,Electronics,4,216.75,0.0,866.99,Organic Search,Mobile,South East,1,2023-09,2023-09-07
O0001596,C00590,2023-10-12,2023,10,Q4,Books,3,20.36,0.05,58.03,Organic Search,Mobile,South East,1,2023-10,2023-10-12
O0001597,C00590,2023-10-14,2023,10,Q4,Books,1,25.93,0.0,25.93,Organic Search,Mobile,South East,1,2023-10,2023-10-14
O0001598,C00590,2023-12-25,2023,12,Q4,Electronics,1,169.59,0.0,169.59,Organic Search,Mobile,South East,1,2023-12,2023-12-25
O0001599,C00590,2024-05-09,2024,5,Q2,Books,4,13.47,0.0,53.89,Organic Search,Mobile,South East,1,2024-05,2024-05-09
O0001600,C00592,2022-04-22,2022,4,Q2,Clothing,4,77.49,0.08,285.17,Paid Search,Mobile,South West,0,2022-04,2022-04-22
O0001601,C00592,2023-02-12,2023,2,Q1,Clothing,3,84.83,0.0,254.49,Paid Search,Mobile,South West,1,2023-02,2023-02-12
O0001602,C00592,2023-02-15,2023,2,Q1,Clothing,3,98.06,0.08,270.65,Paid Search,Mobile,South West,1,2023-02,2023-02-15
O0001603,C00592,2023-08-04,2023,8,Q3,Clothing,4,59.13,0.12,208.14,Paid Search,Mobile,South West,1,2023-08,2023-08-04
O0001604,C00592,2023-08-29,2023,8,Q3,Clothing,2,31.72,0.1,57.1,Paid Search,Mobile,South West,1,2023-08,2023-08-29
O0001605,C00593,2022-04-21,2022,4,Q2,Clothing,1,52.38,0.0,52.38,Organic Search,Mobile,North East,0,2022-04,2022-04-21
O0001606,C00593,2024-04-18,2024,4,Q2,Clothing,2,47.77,0.14,82.17,Organic Search,Mobile,North East,1,2024-04,2024-04-18
O0001607,C00594,2022-04-21,2022,4,Q2,Electronics,3,147.15,0.0,441.45,Organic Search,Mobile,Scotland,0,2022-04,2022-04-21
O0001608,C00594,2024-05-29,2024,5,Q2,Sports,3,78.07,0.0,234.2,Organic Search,Mobile,Scotland,1,2024-05,2024-05-29
O0001609,C00595,2023-02-12,2023,2,Q1,Clothing,2,49.56,0.0,99.12,Email,Mobile,London,0,2023-02,2023-02-12
O0001610,C00595,2023-03-16,2023,3,Q1,Clothing,1,57.12,0.0,57.12,Email,Mobile,London,1,2023-03,2023-03-16
O0001611,C00595,2023-03-19,2023,3,Q1,Clothing,2,69.7,0.0,139.41,Email,Mobile,London,1,2023-03,2023-03-19
O0001612,C00595,2024-07-19,2024,7,Q3,Clothing,2,48.35,0.0,96.69,Email,Mobile,London,1,2024-07,2024-07-19
O0001613,C00595,2024-09-10,2024,9,Q3,Clothing,2,21.59,0.0,43.18,Email,Mobile,London,1,2024-09,2024-09-10
O0001614,C00596,2024-03-03,2024,3,Q1,Electronics,4,96.66,0.0,386.63,Paid Search,Mobile,Yorkshire,0,2024-03,2024-03-03
O0001615,C00596,2024-09-07,2024,9,Q3,Electronics,2,161.94,0.16,272.06,Paid Search,Mobile,Yorkshire,1,2024-09,2024-09-07
O0001616,C00596,2024-09-22,2024,9,Q3,Electronics,2,169.28,0.0,338.56,Paid Search,Mobile,Yorkshire,1,2024-09,2024-09-22
O0001617,C00596,2024-12-16,2024,12,Q4,Electronics,3,243.75,0.11,650.81,Paid Search,Mobile,Yorkshire,1,2024-12,2024-12-16
O0001618,C00597,2023-11-25,2023,11,Q4,Electronics,4,107.58,0.19,348.57,Social Media,Mobile,Scotland,0,2023-11,2023-11-25
O0001619,C00598,2024-05-20,2024,5,Q2,Home & Garden,4,81.05,0.11,288.55,Organic Search,Desktop,London,0,2024-05,2024-05-20
O0001620,C00599,2021-07-31,2021,7,Q3,Clothing,4,75.12,0.0,300.47,Organic Search,Desktop,South West,0,2021-07,2021-07-31
O0001621,C00599,2022-06-18,2022,6,Q2,Sports,1,52.96,0.21,41.84,Organic Search,Desktop,South West,1,2022-06,2022-06-18
O0001622,C00599,2023-09-19,2023,9,Q3,Sports,3,40.14,0.0,120.43,Organic Search,Desktop,South West,1,2023-09,2023-09-19
O0001623,C00600,2024-01-15,2024,1,Q1,Home & Garden,1,46.64,0.0,46.64,Email,Desktop,South East,0,2024-01,2024-01-15
O0001624,C00600,2024-04-26,2024,4,Q2,Home & Garden,4,60.06,0.24,182.6,Email,Desktop,South East,1,2024-04,2024-04-26
O0001625,C00601,2023-07-15,2023,7,Q3,Clothing,3,76.08,0.18,187.16,Organic Search,Mobile,Midlands,0,2023-07,2023-07-15
O0001626,C00602,2023-02-24,2023,2,Q1,Home & Garden,2,66.67,0.06,125.33,Referral,Desktop,Wales,0,2023-02,2023-02-24
O0001627,C00602,2023-08-14,2023,8,Q3,Clothing,1,54.0,0.0,54.0,Referral,Desktop,Wales,1,2023-08,2023-08-14
O0001628,C00602,2023-12-03,2023,12,Q4,Home & Garden,2,110.87,0.0,221.75,Referral,Desktop,Wales,1,2023-12,2023-12-03
O0001629,C00602,2023-12-05,2023,12,Q4,Home & Garden,4,100.14,0.0,400.56,Referral,Desktop,Wales,1,2023-12,2023-12-05
O0001630,C00602,2024-04-26,2024,4,Q2,Clothing,3,68.99,0.0,206.98,Referral,Desktop,Wales,1,2024-04,2024-04-26
O0001631,C00603,2024-07-29,2024,7,Q3,Electronics,1,198.62,0.0,198.62,Social Media,Mobile,Wales,0,2024-07,2024-07-29
O0001632,C00603,2024-09-15,2024,9,Q3,Home & Garden,2,49.56,0.0,99.12,Social Media,Mobile,Wales,1,2024-09,2024-09-15
O0001633,C00603,2024-09-25,2024,9,Q3,Electronics,1,123.08,0.0,123.08,Social Media,Mobile,Wales,1,2024-09,2024-09-25
O0001634,C00604,2022-10-22,2022,10,Q4,Home & Garden,1,96.33,0.2,77.07,Paid Search,Mobile,London,0,2022-10,2022-10-22
O0001635,C00604,2022-12-24,2022,12,Q4,Clothing,1,63.12,0.0,63.12,Paid Search,Mobile,London,1,2022-12,2022-12-24
O0001636,C00605,2024-09-14,2024,9,Q3,Toys,3,32.26,0.0,96.77,Organic Search,Desktop,Scotland,0,2024-09,2024-09-14
O0001637,C00605,2024-09-22,2024,9,Q3,Clothing,2,57.26,0.04,109.94,Organic Search,Desktop,Scotland,1,2024-09,2024-09-22
O0001638,C00605,2024-09-23,2024,9,Q3,Toys,1,39.84,0.0,39.84,Organic Search,Desktop,Scotland,1,2024-09,2024-09-23
O0001639,C00605,2024-10-04,2024,10,Q4,Electronics,3,203.01,0.15,517.67,Organic Search,Desktop,Scotland,1,2024-10,2024-10-04
O0001640,C00605,2024-11-17,2024,11,Q4,Electronics,3,199.38,0.0,598.14,Organic Search,Desktop,Scotland,1,2024-11,2024-11-17
O0001641,C00606,2024-06-02,2024,6,Q2,Clothing,4,48.23,0.0,192.93,Direct,Mobile,South East,0,2024-06,2024-06-02
O0001642,C00606,2024-10-09,2024,10,Q4,Clothing,1,75.71,0.0,75.71,Direct,Mobile,South East,1,2024-10,2024-10-09
O0001643,C00606,2024-11-09,2024,11,Q4,Clothing,4,63.99,0.16,215.02,Direct,Mobile,South East,1,2024-11,2024-11-09
O0001644,C00606,2024-12-19,2024,12,Q4,Clothing,1,52.97,0.02,51.91,Direct,Mobile,South East,1,2024-12,2024-12-19
O0001645,C00607,2024-05-20,2024,5,Q2,Books,3,17.04,0.0,51.11,Organic Search,Desktop,London,0,2024-05,2024-05-20
O0001646,C00607,2024-08-22,2024,8,Q3,Books,3,31.15,0.0,93.44,Organic Search,Desktop,London,1,2024-08,2024-08-22
O0001647,C00608,2024-09-16,2024,9,Q3,Electronics,3,139.87,0.0,419.61,Organic Search,Mobile,North West,0,2024-09,2024-09-16
O0001648,C00608,2024-11-07,2024,11,Q4,Electronics,1,161.81,0.22,126.21,Organic Search,Mobile,North West,1,2024-11,2024-11-07
O0001649,C00608,2024-11-15,2024,11,Q4,Electronics,2,145.83,0.15,247.91,Organic Search,Mobile,North West,1,2024-11,2024-11-15
O0001650,C00608,2024-11-25,2024,11,Q4,Electronics,4,211.79,0.22,660.8,Organic Search,Mobile,North West,1,2024-11,2024-11-25
O0001651,C00608,2024-12-15,2024,12,Q4,Electronics,4,245.59,0.0,982.35,Organic Search,Mobile,North West,1,2024-12,2024-12-15
O0001652,C00608,2024-12-16,2024,12,Q4,Electronics,2,183.26,0.1,329.87,Organic Search,Mobile,North West,1,2024-12,2024-12-16
O0001653,C00609,2024-07-01,2024,7,Q3,Clothing,3,60.15,0.0,180.45,Organic Search,Desktop,South West,0,2024-07,2024-07-01
O0001654,C00610,2023-06-18,2023,6,Q2,Electronics,4,137.72,0.05,523.35,Paid Search,Mobile,North East,0,2023-06,2023-06-18
O0001655,C00610,2023-09-21,2023,9,Q3,Books,3,25.3,0.14,65.27,Paid Search,Mobile,North East,1,2023-09,2023-09-21
O0001656,C00610,2023-11-06,2023,11,Q4,Books,3,31.66,0.0,94.99,Paid Search,Mobile,North East,1,2023-11,2023-11-06
O0001657,C00610,2023-11-15,2023,11,Q4,Books,1,31.08,0.18,25.49,Paid Search,Mobile,North East,1,2023-11,2023-11-15
O0001658,C00610,2024-08-15,2024,8,Q3,Books,3,29.3,0.04,84.37,Paid Search,Mobile,North East,1,2024-08,2024-08-15
O0001659,C00610,2024-11-28,2024,11,Q4,Home & Garden,3,103.85,0.0,311.56,Paid Search,Mobile,North East,1,2024-11,2024-11-28
O0001660,C00611,2022-09-21,2022,9,Q3,Electronics,1,197.23,0.0,197.23,Social Media,Desktop,Midlands,0,2022-09,2022-09-21
O0001661,C00611,2023-06-01,2023,6,Q2,Electronics,2,202.44,0.0,404.89,Social Media,Desktop,Midlands,1,2023-06,2023-06-01
