customer_id,recency_days,frequency,monetary,first_order,last_order,avg_order_value,n_categories,r_score,f_score,m_score,rfm_segment,customer_lifetime_days,region,acquisition_channel,age_band
C01421,218,5,918.53,2021-11-26,2024-05-27,183.71,3,2,5,4,Cannot Lose Them,913,North West,Social Media,25-34
C01422,647,2,211.8,2022-01-14,2023-03-25,105.9,1,1,2,2,Hibernating,435,Yorkshire,Email,35-44
C01423,4,3,544.23,2024-07-25,2024-12-27,181.41,1,5,3,3,Loyal Customers,155,South East,Social Media,25-34
C01424,19,8,1012.18,2024-11-03,2024-12-12,126.52,4,5,5,4,Champions,39,Yorkshire,Referral,45-54
C01425,17,2,295.64,2024-11-19,2024-12-14,147.82,1,5,2,2,Recent Customers,25,Scotland,Organic Search,35-44
C01427,1050,1,159.74,2022-02-15,2022-02-15,159.74,1,1,1,1,Hibernating,0,Yorkshire,Social Media,18-24
C01428,764,1,384.65,2022-11-28,2022-11-28,384.65,1,1,1,2,Hibernating,0,North West,Social Media,25-34
C01429,224,1,193.43,2024-05-21,2024-05-21,193.43,1,2,1,1,Hibernating,0,London,Organic Search,35-44
C01430,340,1,113.78,2024-01-26,2024-01-26,113.78,1,2,1,1,Hibernating,0,Scotland,Paid Search,25-34
C01431,217,3,270.63,2021-08-25,2024-05-28,90.21,2,2,3,2,At Risk,1007,Scotland,Organic Search,55+
C01432,83,2,186.61,2024-02-28,2024-10-09,93.3,2,4,2,1,Recent Customers,224,London,Organic Search,45-54
C01433,128,5,300.59,2022-09-19,2024-08-25,60.12,2,3,5,2,Loyal Customers,706,North East,Email,18-24
C01435,132,6,2887.92,2022-12-21,2024-08-21,481.32,2,3,5,5,Loyal Customers,609,North West,Social Media,35-44
C01436,43,5,469.08,2023-10-18,2024-11-18,93.82,4,4,5,3,Champions,397,Wales,Referral,25-34
C01437,249,3,381.09,2023-12-17,2024-04-26,127.03,3,2,3,2,At Risk,131,Wales,Organic Search,35-44
C01438,130,2,412.68,2024-06-30,2024-08-23,206.34,1,3,2,3,Lost,54,London,Paid Search,45-54
C01439,931,1,196.63,2022-06-14,2022-06-14,196.63,1,1,1,1,Hibernating,0,South East,Organic Search,25-34
C01441,19,6,636.35,2024-01-07,2024-12-12,106.06,2,5,5,4,Champions,340,South East,Organic Search,18-24
C01443,256,3,566.65,2021-07-23,2024-04-19,188.88,2,2,3,3,At Risk,1001,London,Paid Search,25-34
C01444,18,4,1235.63,2024-11-26,2024-12-13,308.91,3,5,4,5,Champions,17,South East,Social Media,25-34
C01445,308,4,717.58,2023-09-26,2024-02-27,179.4,2,2,4,4,Cannot Lose Them,154,London,Organic Search,25-34
C01446,65,2,820.76,2024-10-03,2024-10-27,410.38,2,4,2,4,Recent Customers,24,Midlands,Organic Search,45-54
C01447,228,4,860.31,2022-03-09,2024-05-17,215.08,2,2,4,4,Cannot Lose Them,800,Yorkshire,Email,55+
C01448,70,1,17.56,2024-10-22,2024-10-22,17.56,1,4,1,1,Recent Customers,0,North West,Email,25-34
C01449,83,7,1140.23,2022-09-09,2024-10-09,162.89,3,4,5,5,Champions,761,Yorkshire,Organic Search,35-44
C01450,58,5,621.41,2022-02-15,2024-11-03,124.28,2,4,5,3,Champions,992,Yorkshire,Social Media,55+
C01451,172,5,566.13,2023-09-28,2024-07-12,113.23,2,3,5,3,Loyal Customers,288,South East,Organic Search,35-44
C01452,323,1,134.03,2024-02-12,2024-02-12,134.03,1,2,1,1,Hibernating,0,South West,Organic Search,18-24
C01453,16,4,2056.91,2024-09-10,2024-12-15,514.23,1,5,4,5,Champions,96,Yorkshire,Social Media,35-44
C01454,11,9,2278.94,2022-02-07,2024-12-20,253.22,2,5,5,5,Champions,1047,Wales,Paid Search,45-54
C01456,12,3,463.0,2024-10-21,2024-12-19,154.33,2,5,3,3,Loyal Customers,59,Wales,Direct,35-44
C01457,698,1,42.91,2023-02-02,2023-02-02,42.91,1,1,1,1,Hibernating,0,South East,Paid Search,25-34
C01458,365,5,940.4,2022-11-10,2024-01-01,188.08,3,1,5,4,Cannot Lose Them,417,Yorkshire,Email,35-44
C01459,88,1,74.05,2024-10-04,2024-10-04,74.05,1,3,1,1,Lost,0,London,Paid Search,35-44
C01460,14,5,1970.21,2024-11-23,2024-12-17,394.04,2,5,5,5,Champions,24,Yorkshire,Organic Search,18-24
C01461,2,2,754.51,2024-12-12,2024-12-29,377.26,2,5,2,4,Recent Customers,17,Midlands,Direct,55+
C01462,18,1,134.71,2024-12-13,2024-12-13,134.71,1,5,1,1,Recent Customers,0,London,Email,45-54
C01463,139,1,66.52,2024-08-14,2024-08-14,66.52,1,3,1,1,Lost,0,London,Organic Search,18-24
C01464,57,1,208.01,2024-11-04,2024-11-04,208.01,1,4,1,2,Recent Customers,0,South West,Email,25-34
C01465,35,3,306.25,2023-02-18,2024-11-26,102.08,2,4,3,2,Loyal Customers,647,Scotland,Paid Search,55+
C01466,26,3,796.47,2024-07-29,2024-12-05,265.49,2,5,3,4,Loyal Customers,129,North West,Organic Search,35-44
C01467,6,8,838.0,2024-10-22,2024-12-25,104.75,4,5,5,4,Champions,64,London,Direct,45-54
C01468,1410,1,131.83,2021-02-20,2021-02-20,131.83,1,1,1,1,Hibernating,0,North West,Social Media,45-54
C01470,59,8,1124.55,2021-07-12,2024-11-02,140.57,4,4,5,5,Champions,1209,Midlands,Paid Search,35-44
C01471,73,3,1497.96,2023-12-20,2024-10-19,499.32,1,4,3,5,Loyal Customers,304,Wales,Social Media,18-24
C01472,112,6,1032.58,2022-03-13,2024-09-10,172.1,4,3,5,5,Loyal Customers,912,South East,Paid Search,35-44
C01473,23,6,1117.71,2021-08-26,2024-12-08,186.28,2,5,5,5,Champions,1200,North West,Social Media,35-44
C01475,10,3,289.47,2024-03-07,2024-12-21,96.49,2,5,3,2,Loyal Customers,289,South East,Referral,45-54
C01476,320,2,419.41,2024-01-13,2024-02-15,209.7,1,2,2,3,Hibernating,33,South West,Social Media,25-34
C01477,67,3,93.65,2024-09-02,2024-10-25,31.22,1,4,3,1,Loyal Customers,53,Wales,Paid Search,35-44
C01478,68,7,1191.27,2023-07-18,2024-10-24,170.18,3,4,5,5,Champions,464,North West,Direct,35-44
C01479,47,5,2326.59,2023-10-24,2024-11-14,465.32,2,4,5,5,Champions,387,Wales,Paid Search,35-44
C01480,19,1,56.56,2024-12-12,2024-12-12,56.56,1,5,1,1,Recent Customers,0,Midlands,Email,55+
C01481,113,3,308.98,2023-10-12,2024-09-09,102.99,2,3,3,2,Loyal Customers,333,Midlands,Referral,25-34
C01482,88,1,142.09,2024-10-04,2024-10-04,142.09,1,3,1,1,Lost,0,London,Social Media,18-24
C01483,14,3,680.93,2024-10-14,2024-12-17,226.98,1,5,3,4,Loyal Customers,64,South East,Organic Search,35-44
C01484,80,4,397.78,2022-07-17,2024-10-12,99.44,2,4,4,3,Champions,818,Wales,Email,25-34
C01485,492,5,698.91,2021-08-29,2023-08-27,139.78,2,1,5,4,Cannot Lose Them,728,South West,Organic Search,35-44
C01486,135,3,300.38,2024-04-23,2024-08-18,100.13,2,3,3,2,Loyal Customers,117,North West,Social Media,25-34
C01487,137,5,953.49,2023-10-23,2024-08-16,190.7,3,3,5,4,Loyal Customers,298,Wales,Referral,25-34
C01488,594,3,536.08,2021-11-14,2023-05-17,178.69,1,1,3,3,At Risk,549,North West,Email,35-44
C01489,141,1,253.58,2024-08-12,2024-08-12,253.58,1,3,1,2,Lost,0,Scotland,Email,18-24
C01490,237,7,689.26,2022-11-21,2024-05-08,98.47,3,2,5,4,Cannot Lose Them,534,Midlands,Direct,45-54
C01491,375,1,623.27,2023-12-22,2023-12-22,623.27,1,1,1,3,Hibernating,0,Wales,Paid Search,25-34
C01493,276,2,190.67,2024-02-27,2024-03-30,95.34,1,2,2,1,Hibernating,32,Wales,Paid Search,18-24
C01494,509,2,62.44,2021-09-28,2023-08-10,31.22,1,1,2,1,Hibernating,681,Wales,Email,35-44
C01495,706,4,479.99,2022-03-02,2023-01-25,120.0,2,1,4,3,Cannot Lose Them,329,South West,Organic Search,25-34
C01496,657,1,306.39,2023-03-15,2023-03-15,306.39,1,1,1,2,Hibernating,0,Midlands,Direct,25-34
C01499,44,2,932.45,2024-05-28,2024-11-17,466.22,1,4,2,4,Recent Customers,173,Yorkshire,Paid Search,25-34
C01500,24,2,580.71,2024-10-02,2024-12-07,290.36,2,5,2,3,Recent Customers,66,South East,Organic Search,25-34
C01501,589,2,181.53,2023-02-21,2023-05-22,90.76,1,1,2,1,Hibernating,90,South East,Direct,45-54
C01502,22,4,1189.98,2024-09-20,2024-12-09,297.5,1,5,4,5,Champions,80,London,Paid Search,35-44
C01503,376,2,184.95,2021-09-30,2023-12-21,92.48,1,1,2,1,Hibernating,812,Wales,Email,35-44
C01504,735,2,151.35,2021-05-27,2022-12-27,75.68,2,1,2,1,Hibernating,579,London,Email,35-44
C01505,153,4,1552.76,2024-05-16,2024-07-31,388.19,2,3,4,5,Loyal Customers,76,North West,Social Media,35-44
C01506,160,5,1448.36,2023-05-01,2024-07-24,289.67,4,3,5,5,Loyal Customers,450,South East,Email,25-34
C01507,294,3,447.49,2023-05-03,2024-03-12,149.16,2,2,3,3,At Risk,314,North West,Email,35-44
C01508,36,9,1801.89,2023-10-03,2024-11-25,200.21,3,4,5,5,Champions,419,South West,Paid Search,18-24
C01509,119,1,104.83,2024-09-03,2024-09-03,104.83,1,3,1,1,Lost,0,Wales,Organic Search,35-44
C01510,121,9,1375.44,2022-02-27,2024-09-01,152.83,4,3,5,5,Loyal Customers,917,Scotland,Paid Search,35-44
C01511,402,3,585.72,2023-07-21,2023-11-25,195.24,2,1,3,3,At Risk,127,Midlands,Paid Search,18-24
C01512,131,5,364.09,2021-04-16,2024-08-22,72.82,2,3,5,2,Loyal Customers,1224,London,Paid Search,45-54
C01513,514,1,64.93,2023-08-05,2023-08-05,64.93,1,1,1,1,Hibernating,0,North East,Social Media,25-34
C01514,444,4,1347.33,2022-03-21,2023-10-14,336.83,1,1,4,5,Cannot Lose Them,572,South East,Organic Search,25-34
C01515,78,3,540.45,2023-09-07,2024-10-14,180.15,1,4,3,3,Loyal Customers,403,London,Paid Search,25-34
C01516,32,8,933.78,2022-03-25,2024-11-29,116.72,1,5,5,4,Champions,980,South West,Paid Search,35-44
C01517,360,3,622.82,2023-03-26,2024-01-06,207.61,3,2,3,3,At Risk,286,Yorkshire,Organic Search,45-54
C01518,15,2,759.33,2024-12-03,2024-12-16,379.66,2,5,2,4,Recent Customers,13,North West,Paid Search,25-34
C01519,49,7,1170.35,2022-11-09,2024-11-12,167.19,4,4,5,5,Champions,734,Yorkshire,Social Media,18-24
C01520,3,8,1974.92,2024-04-04,2024-12-28,246.86,3,5,5,5,Champions,268,Yorkshire,Email,45-54
C01521,585,2,574.61,2022-12-12,2023-05-26,287.3,1,1,2,3,Hibernating,165,South East,Social Media,45-54
C01522,555,3,506.83,2023-01-29,2023-06-25,168.94,2,1,3,3,At Risk,147,South East,Social Media,35-44
C01524,169,4,1018.59,2023-08-05,2024-07-15,254.65,3,3,4,4,Loyal Customers,345,South West,Organic Search,45-54
C01525,99,4,740.93,2023-05-02,2024-09-23,185.23,2,3,4,4,Loyal Customers,510,Midlands,Social Media,25-34
C01527,63,3,493.97,2023-04-06,2024-10-29,164.66,2,4,3,3,Loyal Customers,572,Scotland,Organic Search,35-44
C01528,412,4,436.22,2023-01-01,2023-11-15,109.06,2,1,4,3,Cannot Lose Them,318,Wales,Organic Search,18-24
C01529,309,1,70.84,2024-02-26,2024-02-26,70.84,1,2,1,1,Hibernating,0,Scotland,Direct,55+
C01530,205,2,416.42,2023-01-04,2024-06-09,208.21,2,2,2,3,Hibernating,522,South East,Paid Search,55+
C01531,713,3,540.11,2022-05-24,2023-01-18,180.04,3,1,3,3,At Risk,239,Yorkshire,Paid Search,25-34
C01532,209,1,182.23,2024-06-05,2024-06-05,182.23,1,2,1,1,Hibernating,0,London,Direct,45-54
C01533,302,3,440.24,2023-02-09,2024-03-04,146.75,3,2,3,3,At Risk,389,North West,Paid Search,18-24
C01534,652,2,174.48,2022-05-31,2023-03-20,87.24,1,1,2,1,Hibernating,293,London,Referral,35-44
C01535,5,1,529.82,2024-12-26,2024-12-26,529.82,1,5,1,3,Recent Customers,0,South West,Paid Search,25-34
C01536,237,8,3061.92,2022-10-31,2024-05-08,382.74,2,2,5,5,Cannot Lose Them,555,North East,Social Media,18-24
C01537,14,6,3147.91,2022-03-23,2024-12-17,524.65,1,5,5,5,Champions,1000,Scotland,Organic Search,55+
C01538,67,1,358.58,2024-10-25,2024-10-25,358.58,1,4,1,2,Recent Customers,0,South East,Paid Search,35-44
C01539,26,3,230.88,2024-10-06,2024-12-05,76.96,2,5,3,2,Loyal Customers,60,South East,Email,18-24
C01542,73,4,1137.39,2024-04-18,2024-10-19,284.35,2,4,4,5,Champions,184,South East,Paid Search,35-44
C01543,34,2,489.64,2024-06-12,2024-11-27,244.82,2,4,2,3,Recent Customers,168,North West,Paid Search,35-44
C01544,5,3,705.85,2022-09-14,2024-12-26,235.28,2,5,3,4,Loyal Customers,834,South East,Social Media,35-44
C01545,379,1,132.81,2023-12-18,2023-12-18,132.81,1,1,1,1,Hibernating,0,London,Email,55+
C01546,427,2,1129.16,2022-11-29,2023-10-31,564.58,1,1,2,5,Hibernating,336,North West,Paid Search,45-54
C01547,197,4,342.09,2023-09-04,2024-06-17,85.52,3,2,4,2,Cannot Lose Them,287,Scotland,Paid Search,35-44
C01548,24,3,424.93,2022-06-29,2024-12-07,141.64,2,5,3,3,Loyal Customers,892,South East,Social Media,35-44
C01550,162,1,44.16,2024-07-22,2024-07-22,44.16,1,3,1,1,Lost,0,Scotland,Paid Search,25-34
C01551,43,3,467.27,2023-07-24,2024-11-18,155.76,2,4,3,3,Loyal Customers,483,Yorkshire,Paid Search,25-34
C01553,153,4,832.75,2021-10-03,2024-07-31,208.19,2,3,4,4,Loyal Customers,1032,Wales,Organic Search,35-44
C01554,81,4,1418.75,2024-03-23,2024-10-11,354.69,2,4,4,5,Champions,202,South West,Email,45-54
C01555,169,5,1503.82,2024-01-30,2024-07-15,300.76,2,3,5,5,Loyal Customers,167,North East,Social Media,55+
C01556,9,2,909.37,2023-09-03,2024-12-22,454.68,2,5,2,4,Recent Customers,476,Yorkshire,Direct,35-44
C01557,6,8,2779.58,2023-09-19,2024-12-25,347.45,1,5,5,5,Champions,463,Scotland,Direct,25-34
C01558,144,3,360.91,2024-01-21,2024-08-09,120.3,1,3,3,2,Loyal Customers,201,South West,Paid Search,55+
C01561,32,2,808.31,2024-05-10,2024-11-29,404.16,1,5,2,4,Recent Customers,203,London,Organic Search,45-54
C01562,473,5,1217.61,2021-09-21,2023-09-15,243.52,3,1,5,5,Cannot Lose Them,724,South West,Paid Search,35-44
C01563,327,3,592.55,2023-05-01,2024-02-08,197.52,2,2,3,3,At Risk,283,South West,Social Media,45-54
C01564,354,2,190.74,2023-05-27,2024-01-12,95.37,2,2,2,1,Hibernating,230,Scotland,Email,45-54
C01565,677,1,131.01,2023-02-23,2023-02-23,131.01,1,1,1,1,Hibernating,0,South East,Paid Search,35-44
C01566,36,9,1380.0,2022-06-25,2024-11-25,153.33,4,4,5,5,Champions,884,London,Social Media,25-34
C01567,404,1,184.47,2023-11-23,2023-11-23,184.47,1,1,1,1,Hibernating,0,South West,Organic Search,25-34
C01568,81,1,51.64,2024-10-11,2024-10-11,51.64,1,4,1,1,Recent Customers,0,North West,Paid Search,25-34
C01569,74,2,825.4,2023-12-25,2024-10-18,412.7,2,4,2,4,Recent Customers,298,South West,Direct,45-54
C01570,33,5,659.67,2024-05-01,2024-11-28,131.93,2,4,5,4,Champions,211,Scotland,Organic Search,55+
C01571,608,3,212.53,2022-06-20,2023-05-03,70.84,3,1,3,2,At Risk,317,Scotland,Paid Search,35-44
C01572,17,8,816.94,2024-09-03,2024-12-14,102.12,3,5,5,4,Champions,102,Midlands,Social Media,25-34
C01574,88,3,385.03,2024-06-15,2024-10-04,128.34,1,3,3,2,Loyal Customers,111,London,Paid Search,35-44
C01575,251,4,366.52,2023-02-05,2024-04-24,91.63,3,2,4,2,Cannot Lose Them,444,Wales,Organic Search,45-54
C01577,246,2,86.92,2023-04-02,2024-04-29,43.46,1,2,2,1,Hibernating,393,Scotland,Direct,18-24
C01578,64,4,782.69,2022-08-04,2024-10-28,195.67,2,4,4,4,Champions,816,North West,Direct,35-44
C01579,4,7,524.73,2023-05-02,2024-12-27,74.96,2,5,5,3,Champions,605,Scotland,Social Media,35-44
C01580,26,6,1225.02,2023-01-11,2024-12-05,204.17,3,5,5,5,Champions,694,Scotland,Social Media,18-24
C01581,24,7,2472.76,2023-06-03,2024-12-07,353.25,3,5,5,5,Champions,553,South East,Email,25-34
C01584,14,6,1223.95,2024-06-09,2024-12-17,203.99,2,5,5,5,Champions,191,London,Email,25-34
C01585,342,1,120.4,2024-01-24,2024-01-24,120.4,1,2,1,1,Hibernating,0,Midlands,Email,35-44
C01586,1183,1,92.56,2021-10-05,2021-10-05,92.56,1,1,1,1,Hibernating,0,Yorkshire,Social Media,35-44
C01587,1032,1,81.05,2022-03-05,2022-03-05,81.05,1,1,1,1,Hibernating,0,South East,Email,35-44
C01588,208,3,236.76,2023-08-31,2024-06-06,78.92,3,2,3,2,At Risk,280,North West,Paid Search,35-44
C01589,37,2,405.29,2023-12-10,2024-11-24,202.64,1,4,2,3,Recent Customers,350,South East,Social Media,45-54
C01591,15,3,464.71,2022-02-27,2024-12-16,154.9,2,5,3,3,Loyal Customers,1023,South East,Social Media,45-54
C01592,345,2,171.26,2022-11-04,2024-01-21,85.63,2,2,2,1,Hibernating,443,Midlands,Organic Search,55+
C01593,163,5,738.15,2023-06-22,2024-07-21,147.63,1,3,5,4,Loyal Customers,395,Wales,Organic Search,45-54
C01594,108,2,432.65,2021-11-25,2024-09-14,216.32,2,3,2,3,Lost,1024,London,Organic Search,45-54
C01595,136,1,268.32,2024-08-17,2024-08-17,268.32,1,3,1,2,Lost,0,Yorkshire,Social Media,25-34
C01596,200,1,87.66,2024-06-14,2024-06-14,87.66,1,2,1,1,Hibernating,0,London,Email,35-44
C01597,471,3,202.18,2023-04-10,2023-09-17,67.39,2,1,3,2,At Risk,160,North East,Organic Search,25-34
C01598,99,5,697.07,2023-03-31,2024-09-23,139.41,3,3,5,4,Loyal Customers,542,London,Organic Search,35-44
C01599,69,6,1172.27,2024-03-15,2024-10-23,195.38,4,4,5,5,Champions,222,Scotland,Organic Search,55+
C01600,117,2,247.85,2023-03-11,2024-09-05,123.93,1,3,2,2,Lost,544,Scotland,Social Media,25-34
C01601,60,6,1493.48,2023-06-21,2024-11-01,248.91,2,4,5,5,Champions,499,London,Paid Search,18-24
C01602,107,7,1385.42,2022-01-14,2024-09-15,197.92,2,3,5,5,Loyal Customers,975,Midlands,Direct,18-24
C01603,117,1,102.83,2024-09-05,2024-09-05,102.83,1,3,1,1,Lost,0,North West,Social Media,18-24
C01604,809,1,220.57,2022-10-14,2022-10-14,220.57,1,1,1,2,Hibernating,0,South West,Organic Search,25-34
C01605,4,5,1692.3,2024-11-21,2024-12-27,338.46,2,5,5,5,Champions,36,Midlands,Paid Search,35-44
C01606,33,7,1417.68,2022-04-09,2024-11-28,202.53,1,4,5,5,Champions,964,London,Direct,45-54
C01607,11,2,354.8,2024-12-12,2024-12-20,177.4,2,5,2,2,Recent Customers,8,Wales,Paid Search,45-54
C01608,85,2,330.41,2023-12-27,2024-10-07,165.2,2,4,2,2,Recent Customers,285,South East,Direct,25-34
C01609,136,5,1798.02,2022-08-26,2024-08-17,359.6,3,3,5,5,Loyal Customers,722,London,Organic Search,25-34
C01610,41,6,816.62,2022-05-06,2024-11-20,136.1,2,4,5,4,Champions,929,Scotland,Organic Search,18-24
C01611,7,2,303.61,2024-11-17,2024-12-24,151.8,1,5,2,2,Recent Customers,37,North East,Email,18-24
C01612,200,5,697.55,2023-07-23,2024-06-14,139.51,1,2,5,4,Cannot Lose Them,327,Midlands,Direct,25-34
C01613,371,4,619.28,2022-06-29,2023-12-26,154.82,1,1,4,3,Cannot Lose Them,545,Wales,Organic Search,18-24
C01614,44,5,1424.72,2021-03-12,2024-11-17,284.94,3,4,5,5,Champions,1346,London,Referral,55+
C01616,70,2,385.83,2022-03-26,2024-10-22,192.92,1,4,2,2,Recent Customers,941,Scotland,Organic Search,35-44
C01617,578,1,132.77,2023-06-02,2023-06-02,132.77,1,1,1,1,Hibernating,0,London,Paid Search,45-54
C01618,40,2,540.71,2023-02-10,2024-11-21,270.36,1,4,2,3,Recent Customers,650,London,Social Media,25-34
C01620,39,1,263.81,2024-11-22,2024-11-22,263.81,1,4,1,2,Recent Customers,0,Scotland,Paid Search,55+
C01622,535,2,390.23,2022-08-16,2023-07-15,195.12,1,1,2,3,Hibernating,333,Midlands,Paid Search,45-54
C01623,36,6,1286.8,2024-06-29,2024-11-25,214.47,3,4,5,5,Champions,149,Scotland,Organic Search,45-54
C01625,132,1,90.59,2024-08-21,2024-08-21,90.59,1,3,1,1,Lost,0,North East,Email,35-44
C01627,110,4,894.05,2024-06-17,2024-09-12,223.51,2,3,4,4,Loyal Customers,87,London,Paid Search,45-54
C01628,22,3,692.59,2024-02-10,2024-12-09,230.86,1,5,3,4,Loyal Customers,303,London,Paid Search,55+
C01629,465,2,224.82,2022-11-14,2023-09-23,112.41,2,1,2,2,Hibernating,313,Scotland,Direct,45-54
C01631,47,2,143.05,2024-10-17,2024-11-14,71.53,1,4,2,1,Recent Customers,28,South East,Paid Search,18-24
C01635,62,3,686.57,2023-06-04,2024-10-30,228.86,2,4,3,4,Loyal Customers,514,London,Paid Search,55+
C01636,93,4,823.09,2024-03-14,2024-09-29,205.77,2,3,4,4,Loyal Customers,199,Wales,Social Media,35-44
C01638,175,1,44.46,2024-07-09,2024-07-09,44.46,1,3,1,1,Lost,0,London,Email,45-54
C01639,271,1,174.81,2024-04-04,2024-04-04,174.81,1,2,1,1,Hibernating,0,Yorkshire,Direct,35-44
C01640,2,5,1213.76,2024-12-01,2024-12-29,242.75,2,5,5,5,Champions,28,London,Direct,35-44
C01641,214,8,2566.84,2022-02-07,2024-05-31,320.86,3,2,5,5,Cannot Lose Them,844,South East,Direct,45-54
C01643,68,5,1858.65,2022-03-30,2024-10-24,371.73,3,4,5,5,Champions,939,South West,Organic Search,18-24
C01644,639,1,131.54,2023-04-02,2023-04-02,131.54,1,1,1,1,Hibernating,0,South East,Organic Search,18-24
C01645,39,1,101.54,2024-11-22,2024-11-22,101.54,1,4,1,1,Recent Customers,0,South East,Direct,35-44
C01646,184,1,692.86,2024-06-30,2024-06-30,692.86,1,2,1,4,Hibernating,0,North West,Social Media,25-34
C01647,398,5,701.17,2022-03-02,2023-11-29,140.23,1,1,5,4,Cannot Lose Them,637,North East,Email,35-44
C01648,24,1,119.91,2024-12-07,2024-12-07,119.91,1,5,1,1,Recent Customers,0,Wales,Organic Search,18-24
C01649,150,2,93.49,2021-05-12,2024-08-03,46.74,2,3,2,1,Lost,1179,London,Organic Search,35-44
C01651,515,2,116.81,2022-09-11,2023-08-04,58.4,2,1,2,1,Hibernating,327,South East,Organic Search,25-34
C01653,226,4,949.76,2022-01-09,2024-05-19,237.44,1,2,4,4,Cannot Lose Them,861,Wales,Social Media,35-44
C01654,971,1,34.79,2022-05-05,2022-05-05,34.79,1,1,1,1,Hibernating,0,Midlands,Organic Search,18-24
C01656,3,3,1835.81,2024-12-16,2024-12-28,611.94,2,5,3,5,Loyal Customers,12,South West,Organic Search,35-44
C01657,392,1,80.99,2023-12-05,2023-12-05,80.99,1,1,1,1,Hibernating,0,North West,Direct,55+
C01658,288,3,848.38,2021-12-06,2024-03-18,282.79,2,2,3,4,At Risk,833,London,Direct,55+
C01660,35,2,879.13,2022-03-20,2024-11-26,439.57,2,4,2,4,Recent Customers,982,South East,Email,18-24
C01661,16,8,3701.96,2023-11-17,2024-12-15,462.74,3,5,5,5,Champions,394,North East,Organic Search,25-34
C01662,179,3,550.99,2022-01-16,2024-07-05,183.66,2,2,3,3,At Risk,901,Scotland,Organic Search,25-34
C01663,550,3,246.04,2023-03-19,2023-06-30,82.01,2,1,3,2,At Risk,103,North East,Organic Search,35-44
C01664,175,4,689.33,2024-04-14,2024-07-09,172.33,2,3,4,4,Loyal Customers,86,North East,Paid Search,25-34
C01665,266,1,74.02,2024-04-09,2024-04-09,74.02,1,2,1,1,Hibernating,0,North West,Email,35-44
C01667,372,1,155.09,2023-12-25,2023-12-25,155.09,1,1,1,1,Hibernating,0,Midlands,Paid Search,35-44
C01668,332,5,639.55,2021-08-27,2024-02-03,127.91,1,2,5,4,Cannot Lose Them,890,North East,Social Media,35-44
C01671,164,4,602.31,2022-03-20,2024-07-20,150.58,1,3,4,3,Loyal Customers,853,London,Social Media,45-54
C01672,138,7,1680.87,2023-08-03,2024-08-15,240.12,3,3,5,5,Loyal Customers,378,London,Paid Search,25-34
C01673,1,3,719.78,2024-11-19,2024-12-30,239.93,2,5,3,4,Loyal Customers,41,Scotland,Paid Search,55+
C01674,114,3,433.4,2023-04-06,2024-09-08,144.47,3,3,3,3,Loyal Customers,521,North West,Organic Search,35-44
C01675,841,2,260.18,2022-06-18,2022-09-12,130.09,1,1,2,2,Hibernating,86,Yorkshire,Direct,25-34
C01677,202,3,584.67,2023-12-22,2024-06-12,194.89,2,2,3,3,At Risk,173,Scotland,Email,55+
C01679,182,2,623.39,2023-12-20,2024-07-02,311.7,1,2,2,3,Hibernating,195,Midlands,Paid Search,35-44
C01680,405,9,1577.86,2021-06-19,2023-11-22,175.32,4,1,5,5,Cannot Lose Them,886,London,Email,25-34
C01681,362,3,1091.09,2023-10-21,2024-01-04,363.7,2,2,3,5,At Risk,75,South East,Social Media,35-44
C01682,122,9,2383.26,2024-01-25,2024-08-31,264.81,3,3,5,5,Loyal Customers,219,Scotland,Organic Search,25-34
C01683,89,4,554.08,2023-09-04,2024-10-03,138.52,3,3,4,3,Loyal Customers,395,Scotland,Paid Search,25-34
C01684,27,1,266.45,2024-12-04,2024-12-04,266.45,1,5,1,2,Recent Customers,0,South West,Organic Search,35-44
C01685,13,10,1163.95,2024-07-23,2024-12-18,116.4,3,5,5,5,Champions,148,London,Referral,18-24
C01687,309,2,81.09,2023-08-26,2024-02-26,40.54,2,2,2,1,Hibernating,184,Wales,Email,18-24
C01688,526,5,559.5,2022-06-26,2023-07-24,111.9,1,1,5,3,Cannot Lose Them,393,Midlands,Organic Search,45-54
C01689,50,3,828.62,2023-09-08,2024-11-11,276.21,3,4,3,4,Loyal Customers,430,Scotland,Social Media,25-34
C01690,753,1,192.35,2022-12-09,2022-12-09,192.35,1,1,1,1,Hibernating,0,North West,Paid Search,45-54
C01692,55,8,1108.52,2022-04-11,2024-11-06,138.56,3,4,5,5,Champions,940,South East,Email,18-24
C01693,371,2,277.37,2023-07-28,2023-12-26,138.68,2,1,2,2,Hibernating,151,North West,Organic Search,25-34
C01694,117,4,978.35,2022-05-14,2024-09-05,244.59,3,3,4,4,Loyal Customers,845,North East,Paid Search,55+
C01695,118,1,59.1,2024-09-04,2024-09-04,59.1,1,3,1,1,Lost,0,London,Paid Search,25-34
C01696,13,5,2065.9,2024-08-25,2024-12-18,413.18,1,5,5,5,Champions,115,Scotland,Paid Search,18-24
C01697,117,4,204.05,2021-10-20,2024-09-05,51.01,3,3,4,2,Loyal Customers,1051,Yorkshire,Organic Search,25-34
C01698,455,1,48.04,2023-10-03,2023-10-03,48.04,1,1,1,1,Hibernating,0,South East,Referral,18-24
C01700,25,6,1571.88,2024-02-04,2024-12-06,261.98,2,5,5,5,Champions,306,Scotland,Email,45-54
